entrez_id	chr	symbol
5879	chr7	TC-25
5879	chr7	p21-Rac1
5880	chr22	EN-7
5880	chr22	Gx
5880	chr22	HSPC022
5880	chr22	p21-Rac2
5883	chr11	RAD9
5884	chr5	CCYC
5884	chr5	HRAD17
5884	chr5	R24L
5884	chr5	RAD17SP
5884	chr5	RAD24
5885	chr8	CDLS4
5885	chr8	HR21
5885	chr8	HRAD21
5885	chr8	MCD1
5885	chr8	NXP1
5885	chr8	SCC1
5885	chr8	hHR21
5886	chr19	HHR23A
5886	chr19	HR23A
5887	chr9	HHR23B
5887	chr9	HR23B
5887	chr9	P58
5888	chr15	BRCC5
5888	chr15	FANCR
5888	chr15	HRAD51
5888	chr15	HsRad51
5888	chr15	HsT16930
5888	chr15	MRMV2
5888	chr15	RAD51A
5888	chr15	RECA
5889	chr17	BROVCA3
5889	chr17	FANCO
5889	chr17	RAD51L2
5890	chr14	R51H2
5890	chr14	RAD51L1
5890	chr14	REC2
5891	chr14	RAGE
5891	chr14	RAGE-1
5891	chr14	RAGE1
5891	chr14	STK30
5892	chr17	BROVCA4
5892	chr17	RAD51L3
5892	chr17	TRAD
5894	chr3	CMD1NN
5894	chr3	CRAF
5894	chr3	NS5
5894	chr3	Raf-1
5894	chr3	c-Raf
5896	chr11	RAG-1
5896	chr11	RNF74
5897	chr11	RAG-2
5898	chr7	RAL
5900	chr9	RGDS
5900	chr9	RGF
5900	chr9	RalGEF
5901	chr12	ARA24
5901	chr12	Gsp1
5901	chr12	TC4
5902	chr22	HTF9A
5903	chr2	ADANE
5903	chr2	ANE1
5903	chr2	IIAE3
5903	chr2	TRP1
5903	chr2	TRP2
5905	chr22	Fug1
5905	chr22	RANGAP
5905	chr22	SD
5906	chr1	C21KG
5906	chr1	G-22K
5906	chr1	KREV-1
5906	chr1	KREV1
5906	chr1	RAP1
5906	chr1	SMGP21
5907	chr14	KREV1P
5907	chr14	SMGP21A
5908	chr12	K-REV
5908	chr12	RAL1B
5909	chr1	RAP1GAP1
5909	chr1	RAP1GAPII
5909	chr1	RAPGAP
5910	chr4	GDS1
5910	chr4	SmgGDS
5911	chr13	K-REV
5911	chr13	KREV
5911	chr13	RAP2
5911	chr13	RbBP-30
5913	chr11	CMS11
5913	chr11	CMS4C
5913	chr11	FADS
5913	chr11	RAPSYN
5913	chr11	RNF205
5914	chr17	NR1B1
5915	chr3	HAP
5915	chr3	MCOPS12
5915	chr3	NR1B2
5915	chr3	RARbeta1
5915	chr3	RRB2
5916	chr12	NR1B3
5916	chr12	RARC
5917	chr5	ArgRS
5917	chr5	DALRD1
5917	chr5	HLD9
5918	chr3	LXNL
5918	chr3	PERG-1
5918	chr3	TIG1
5919	chr7	HP10433
5919	chr7	TIG2
5920	chr11	HRASLS4
5920	chr11	HRSL4
5920	chr11	PLA1/2-3
5920	chr11	TIG3
5921	chr5	CM-AVM
5921	chr5	CMAVM
5921	chr5	GAP
5921	chr5	PKWS
5921	chr5	RASA
5921	chr5	RASGAP
5921	chr5	p120GAP
5921	chr5	p120RASGAP
5922	chr3	GAP1M
5923	chr15	CDC25
5923	chr15	CDC25L
5923	chr15	GNRP
5923	chr15	GRF1
5923	chr15	GRF55
5923	chr15	H-GRF55
5923	chr15	PP13187
5923	chr15	ras-GRF1
5924	chr5	GRF2
5924	chr5	RAS-GRF2
5925	chr13	OSRC
5925	chr13	PPP1R130
5925	chr13	RB
5925	chr13	p105-Rb
5925	chr13	pRb
5925	chr13	pp110
5926	chr14	RBBP-1
5926	chr14	RBBP1
5926	chr14	RBP-1
5926	chr14	RBP1
5927	chr12	RBBP-2
5927	chr12	RBBP2
5928	chr1	NURF55
5928	chr1	RBAP48
5928	chr1	lin-53
5929	chr1	RBQ3
5929	chr1	SWD1
5930	chr16	MY038
5930	chr16	P2P-R
5930	chr16	PACT
5930	chr16	RBQ-1
5930	chr16	SNAMA
5931	chrX	RbAp46
5932	chr18	COM1
5932	chr18	CTIP
5932	chr18	JWDS
5932	chr18	RIM
5932	chr18	SAE2
5932	chr18	SCKL2
5933	chr20	CP107
5933	chr20	PRB1
5933	chr20	p107
5934	chr16	P130
5934	chr16	Rb2
5935	chrX	IS1-RNPL
5935	chrX	RNPL
5936	chr11	LARK
5936	chr11	RBM4A
5936	chr11	ZCCHC21
5936	chr11	ZCRB3A
5937	chr2	C2orf12
5937	chr2	HCC-4
5937	chr2	MSSP
5937	chr2	MSSP-1
5937	chr2	MSSP-2
5937	chr2	MSSP-3
5937	chr2	SCR2
5937	chr2	YC1
5938	chr12	MSSP1
5938	chr12	RBMS1P
5939	chr12	SCR3
5940	chrY	RBM1
5940	chrY	RBM2
5940	chrY	RBMY
5940	chrY	YRRM1
5944	chrY	RBMY1H
5944	chrY	YRRM
5945	chrY	RBMY2A
5947	chr3	CRABP-I
5947	chr3	CRBP
5947	chr3	CRBP1
5947	chr3	CRBPI
5947	chr3	RBPC
5948	chr3	CRABP-II
5948	chr3	CRBP2
5948	chr3	CRBPII
5948	chr3	RBPC2
5949	chr10	D10S64
5949	chr10	D10S65
5949	chr10	D10S66
5949	chr10	IRBP
5949	chr10	RBPI
5949	chr10	RP66
5950	chr10	MCOPCB10
5950	chr10	RDCCAS
5954	chr11	HEL-S-84
5954	chr11	PIG20
5954	chr11	RCAL
5954	chr11	RCN
5955	chr15	E6BP
5955	chr15	ERC-55
5955	chr15	ERC55
5955	chr15	TCBP49
5956	chrX	CBP
5956	chrX	RCP
5956	chrX	ROP
5957	chr17	RCV1
5959	chr12	9cRDH
5959	chr12	HSD17B9
5959	chr12	RDH1
5959	chr12	SDR9C5
5961	chr6	AOFMD
5961	chr6	AVMD
5961	chr6	CACD2
5961	chr6	DS
5961	chr6	MDBS1
5961	chr6	PRPH
5961	chr6	RDS
5961	chr6	RP7
5961	chr6	TSPAN22
5961	chr6	rd2
5962	chr11	DFNB24
5965	chr12	RECQL1
5965	chr12	RecQ1
5966	chr2	C-Rel
5967	chr2	ICRF
5967	chr2	P19
5967	chr2	PSP
5967	chr2	PSPS
5967	chr2	PSPS1
5967	chr2	PTP
5967	chr2	REG
5968	chr2	PSPS2
5968	chr2	REGH
5968	chr2	REGI-BETA
5969	chr2	REG1P
5969	chr2	RS
5970	chr11	NFKB3
5970	chr11	p65
5971	chr19	I-REL
5971	chr19	IREL
5971	chr19	REL-B
5972	chr1	HNFJ2
5973	chrX	RBP
5973	chrX	RNBP
5975	chrX	MRXS9
5976	chr19	HUPF1
5976	chr19	NORF1
5976	chr19	RENT1
5976	chr19	pNORF1
5976	chr19	smg-2
5977	chr11	REQ
5977	chr11	UBID4
5977	chr11	ubi-d4
5978	chr4	NRSF
5978	chr4	WT6
5978	chr4	XBR
5979	chr10	CDHF12
5979	chr10	CDHR16
5979	chr10	HSCR1
5979	chr10	MEN2A
5979	chr10	MEN2B
5979	chr10	MTC1
5979	chr10	RET-ELE1
5979	chr10	RET51
5980	chr6	POLZ
5980	chr6	REV3
5981	chr4	A1
5981	chr4	MHCBFB
5981	chr4	PO-GA
5981	chr4	RECC1
5981	chr4	RFC
5981	chr4	RFC140
5982	chr7	RFC40
5983	chr13	RFC38
5984	chr3	A1
5984	chr3	RFC37
5985	chr12	RFC36
5987	chr6	RFP
5987	chr6	RNF76
5988	chr22	RNF78
5989	chr19	EFC
5989	chr19	RFX
5992	chr12	NYD-SP10
5995	chr10	RP44
5996	chr1	1R20
5996	chr1	BL34
5996	chr1	HEL-S-87
5996	chr1	IER1
5996	chr1	IR20
5997	chr1	G0S8
5998	chr9	C2PA
5998	chr9	RGP3
5999	chr1	RGP4
6004	chr1	A28-RGS14
6004	chr1	A28-RGS14P
6004	chr1	RGS-R
6005	chr6	CD241
6005	chr6	OHS
6005	chr6	OHST
6005	chr6	RH2
6005	chr6	RH50A
6005	chr6	Rh50
6005	chr6	Rh50GP
6005	chr6	SLC42A1
6006	chr1	CD240CE
6006	chr1	RH30A
6006	chr1	RHC
6006	chr1	RHE
6006	chr1	RHIXB
6006	chr1	RHPI
6006	chr1	RhIVb(J)
6006	chr1	RhVI
6006	chr1	RhVIII
6007	chr1	CD240D
6007	chr1	DIIIc
6007	chr1	RH30
6007	chr1	RHCED
6007	chr1	RHDVA(TT)
6007	chr1	RHDel
6007	chr1	RHPII
6007	chr1	RHXIII
6007	chr1	RhDCw
6007	chr1	RhII
6007	chr1	RhK562-II
6007	chr1	RhPI
6008	chr10	RHEB
6008	chr10	RHEB1
6009	chr7	RHEB2
6010	chr3	CSNBAD1
6010	chr3	OPN2
6010	chr3	RP4
6011	chr13	GPRK1
6011	chr13	RHOK
6011	chr13	RK
6012	chr13	ARS
6012	chr13	RGS2
6013	chr9	H1
6013	chr9	H1RLX
6013	chr9	RLXH1
6013	chr9	bA12D24.3.1
6013	chr9	bA12D24.3.2
6014	chr18	RIBA
6014	chr18	RIN
6014	chr18	ROC2
6015	chr6	RING1A
6015	chr6	RNF1
6016	chr1	NS8
6016	chr1	RIBB
6016	chr1	RIT
6016	chr1	ROC1
6017	chr15	CRALBP
6018	chr1	ZN-15L
6018	chr1	ZNF292L
6019	chr9	H2
6019	chr9	H2-RLX
6019	chr9	RLXH2
6019	chr9	bA12D24.1.1
6019	chr9	bA12D24.1.2
6023	chr9	CHH
6023	chr9	NME1
6023	chr9	RMRPR
6023	chr9	RRP2
6025	chr1	RN5S
6029	chr14	7L1a
6029	chr14	7SL
6029	chr14	RN7SL
6029	chr14	RNSRP1
6030	chr3	7L28
6030	chr3	RN7SL427P
6030	chr3	RN7SLP1
6031	chr9	7LEM1
6031	chr9	RN7SL249P
6031	chr9	RN7SLP2
6032	chr22	7L7
6032	chr22	RN7SL848P
6032	chr22	RN7SLP3
6033	chr7	7L23
6033	chr7	RN7SL27P
6033	chr7	RN7SLP4
6034	chr7	7L63
6034	chr7	RN7SL433P
6034	chr7	RN7SLP5
6035	chr14	RAC1
6035	chr14	RIB1
6035	chr14	RNS1
6036	chr14	EDN
6036	chr14	RAF3
6036	chr14	RNS2
6037	chr14	ECP
6037	chr14	RAF1
6037	chr14	RNS3
6038	chr14	RAB1
6038	chr14	RNS4
6039	chr14	RAD1
6039	chr14	RNS6
6039	chr14	RNasek6
6041	chr1	PRCA1
6041	chr1	RNS4
6043	chr3	E3
6043	chr3	E3-2
6043	chr3	RNE3
6043	chr3	RNU107
6043	chr3	SNORA63A
6043	chr3	elF-4AII
6044	chr3	E2
6044	chr3	E2-1
6044	chr3	RNE2
6044	chr3	RNU108
6045	chr1	BAP-1
6045	chr1	BAP1
6045	chr1	DING
6045	chr1	HIPI3
6045	chr1	RING1B
6045	chr1	RING2
6046	chr6	D6S113E
6046	chr6	FSH
6046	chr6	FSRG1
6046	chr6	NAT
6046	chr6	O27.1.1
6046	chr6	RING3
6046	chr6	RNF3
6047	chr4	RES4-26
6047	chr4	SLX5
6047	chr4	SNURF
6048	chr6	RMA1
6050	chr11	RAI
6050	chr11	RNH
6051	chr1	AP-B
6059	chr4	ABC38
6059	chr4	OABP
6059	chr4	RLI
6059	chr4	RLI1
6059	chr4	RNASEL1
6059	chr4	RNASELI
6059	chr4	RNS4I
6060	chr1	HSD2
6060	chr1	HSD5
6060	chr1	HSD6
6060	chr1	HSD7
6060	chr1	RNU1D2
6060	chr1	RNU1E2
6060	chr1	RNU1F1
6060	chr1	RNU1G1
6060	chr1	RNU1G2
6060	chr1	U1B2
6060	chr1	U1D2
6060	chr1	U1E2
6060	chr1	U1F
6063	chr1	RNU1-12P
6063	chr1	RNU1P2
6063	chr1	U1P2A
6063	chr1	vU1.11
6066	chr17	RNU2
6068	chr15	U3
6069	chr6	RNU4P1
6069	chr6	U4
6069	chr6	U4/7
6070	chr2	RNU4P2
6070	chr2	U4
6070	chr2	U4/14
6071	chr1	LH87
6072	chrX	HSU7.732A
6072	chrX	RNU7P1
6072	chrX	U7.68
6073	chrX	HSU7.7/32B
6073	chrX	RNU7P2
6074	chr16	HSU7.24
6074	chr16	HSU7.25
6074	chr16	RNU7P3
6074	chr16	U7
6074	chr16	U7.24
6075	chr8	HSU7.36
6075	chr8	HSU7.55
6075	chr8	RNU7P4
6075	chr8	U7
6075	chr8	U7.55
6076	chr22	RNU13P1
6076	chr22	U13
6076	chr22	U13.32A
6077	chr7	RNU13P2
6077	chr7	U13
6077	chr7	U13.12A
6078	chr3	RNU13P3
6078	chr3	U13
6078	chr3	U13.4B
6079	chr11	RNU15A
6079	chr11	SNORNA
6079	chr11	U15A
6080	chr1	E1
6080	chr1	E1-7
6080	chr1	E1b
6080	chr1	RNE1
6080	chr1	RNU17A
6080	chr1	U17A
6082	chr2	RNU20
6082	chr2	U20
6083	chr1	RNU21
6083	chr1	U21
6084	chr7	HY1
6084	chr7	Y1
6085	chr7	HY3
6085	chr7	Y3
6086	chr7	HY4
6086	chr7	Y4
6087	chr9	hY4.B8
6088	chr17	hY4.B7
6089	chr16	hY4.F2
6090	chr7	Y5
6091	chr3	DUTT1
6093	chr18	P160ROCK
6093	chr18	ROCK-I
6094	chr11	ROM
6094	chr11	ROSP1
6094	chr11	RP7
6094	chr11	TSPAN23
6095	chr15	NR1F1
6095	chr15	ROR1
6095	chr15	ROR2
6095	chr15	ROR3
6095	chr15	RZR-ALPHA
6095	chr15	RZRA
6096	chr9	NR1F2
6096	chr9	ROR-BETA
6096	chr9	RZR-BETA
6096	chr9	RZRB
6096	chr9	bA133M9.1
6097	chr1	IMD42
6097	chr1	NR1F3
6097	chr1	RORG
6097	chr1	RZR-GAMMA
6097	chr1	RZRG
6097	chr1	TOR
6098	chr6	MCF3
6098	chr6	ROS
6098	chr6	c-ros-1
6100	chr7	PAP-1
6101	chr8	DCDC4A
6101	chr8	ORP1
6102	chrX	DELXp11.3
6102	chrX	NM23-H10
6102	chrX	NME10
6102	chrX	TBCCD2
6102	chrX	XRP2
6103	chrX	COD1
6103	chrX	CORDX1
6103	chrX	CRD
6103	chrX	PCDX
6103	chrX	RP15
6103	chrX	XLRP3
6103	chrX	orf15
6117	chr17	HSSB
6117	chr17	MST075
6117	chr17	REPA1
6117	chr17	RF-A
6117	chr17	RP-A
6117	chr17	RPA70
6118	chr1	REPA2
6118	chr1	RP-A p32
6118	chr1	RP-A p34
6118	chr1	RPA32
6119	chr7	REPA3
6119	chr7	RP-A p14
6120	chr2	RPE2-1
6121	chr1	BCO3
6121	chr1	LCA2
6121	chr1	RP20
6121	chr1	mRPE65
6121	chr1	rd12
6121	chr1	sRPE65
6122	chr22	ASC-1
6122	chr22	L3
6122	chr22	TARBP-B
6124	chr15	L4
6125	chr1	DBA6
6125	chr1	MSTP030
6125	chr1	PPP1R135
6126	chrX	RPL9L1
6126	chrX	RPL9P1
6126	chrX	RPL9_19_1768
6128	chr12	L6
6128	chr12	SHUJUN-2
6128	chr12	TAXREB107
6128	chr12	TXREB1
6129	chr8	L7
6129	chr8	humL7-1
6130	chr9	L7A
6130	chr9	SURF3
6130	chr9	TRUP
6132	chr8	L8
6133	chr4	NPC-A-16
6134	chrX	AUTSX5
6134	chrX	DXS648
6134	chrX	L10
6134	chrX	NOV
6134	chrX	QM
6135	chr1	DBA7
6135	chr1	GIG34
6135	chr1	L11
6136	chr9	L12
6137	chr16	BBC1
6137	chr16	D16S444E
6137	chr16	D16S44E
6137	chr16	L13
6138	chr3	DBA12
6138	chr3	EC45
6138	chr3	L15
6138	chr3	RPL10
6138	chr3	RPLY10
6138	chr3	RPYL10
6139	chr18	PD-1
6139	chr18	RPL23
6141	chr19	L18
6142	chr19	L18A
6143	chr17	L19
6144	chr13	HYPT12
6144	chr13	L21
6145	chr12	RPL21P
6146	chr1	EAP
6146	chr1	HBP15
6146	chr1	HBP15/L22
6146	chr1	L22
6147	chr17	L23A
6147	chr17	MDA20
6148	chr6	RPL23A_15_676
6148	chr6	dJ377H14.8
6150	chr11	L23MRP
6150	chr11	RPL23
6150	chr11	RPL23L
6152	chr3	HEL-S-310
6152	chr3	L24
6154	chr17	DBA11
6154	chr17	L26
6155	chr17	L27
6156	chr8	L30
6157	chr11	L27A
6158	chr19	L28
6159	chr3	HIP
6159	chr3	HUMRPL29
6159	chr3	L29
6159	chr3	RPL29P10
6159	chr3	RPL29_3_370
6160	chr2	L31
6161	chr3	L32
6161	chr3	PP9932
6163	chr6	RPL32-L
6163	chr6	RPL32P
6163	chr6	RPL32_6_681
6164	chr4	L34
6165	chr3	DBA5
6165	chr3	L35A
6166	chr14	RPL36A
6167	chr5	L37
6168	chr2	L37A
6169	chr17	L38
6170	chrX	L39
6170	chrX	RPL39P42
6170	chrX	RPL39_23_1806
6171	chr12	L41
6172	chr12	RPL41L
6173	chrX	L36A
6173	chrX	L44L
6173	chrX	MIG6
6173	chrX	RPL44
6174	chr5	RPL17P
6174	chr5	RPL7P
6174	chr5	RPL7_11_628
6175	chr12	L10E
6175	chr12	LP0
6175	chr12	P0
6175	chr12	PRLP0
6175	chr12	RPP0
6176	chr15	LP1
6176	chr15	P1
6176	chr15	RPP1
6181	chr11	D11S2243E
6181	chr11	LP2
6181	chr11	P2
6181	chr11	RPP2
6182	chr17	5c5-2
6182	chr17	L12mt
6182	chr17	MRP-L31/34
6182	chr17	MRPL7
6182	chr17	MRPL7/L12
6182	chr17	RPML12
6183	chr19	MPR-S12
6183	chr19	MT-RPS12
6183	chr19	RPMS12
6183	chr19	RPS12
6183	chr19	RPSM12
6184	chr3	OST1
6184	chr3	RBPH1
6185	chr20	RIBIIR
6185	chr20	RPN-II
6185	chr20	RPNII
6185	chr20	SWP1
6187	chr16	LLREP3
6187	chr16	S2
6188	chr11	S3
6189	chr4	FTE1
6189	chr4	MFTL
6189	chr4	S3A
6191	chrX	CCG2
6191	chrX	DXS306
6191	chrX	RPS4
6191	chrX	S4
6191	chrX	SCAR
6191	chrX	SCR10
6192	chrY	RPS4Y
6192	chrY	S4
6193	chr19	S5
6194	chr9	S6
6195	chr1	HU-1
6195	chr1	MAPKAPK1A
6195	chr1	RSK
6195	chr1	RSK1
6195	chr1	p90Rsk
6196	chr6	HU-2
6196	chr6	MAPKAPK1C
6196	chr6	RSK
6196	chr6	RSK3
6196	chr6	S6K-alpha
6196	chr6	S6K-alpha2
6196	chr6	p90-RSK3
6196	chr6	p90RSK2
6196	chr6	pp90RSK3
6197	chrX	CLS
6197	chrX	HU-3
6197	chrX	ISPK-1
6197	chrX	MAPKAPK1B
6197	chrX	MRX19
6197	chrX	RSK
6197	chrX	RSK2
6197	chrX	S6K-alpha3
6197	chrX	p90-RSK2
6197	chrX	pp90RSK2
6198	chr17	PS6K
6198	chr17	S6K
6198	chr17	S6K-beta-1
6198	chr17	S6K1
6198	chr17	STK14A
6198	chr17	p70 S6KA
6198	chr17	p70(S6K)-alpha
6198	chr17	p70-S6K
6198	chr17	p70-alpha
6199	chr11	KLS
6199	chr11	P70-beta
6199	chr11	P70-beta-1
6199	chr11	P70-beta-2
6199	chr11	S6K-beta2
6199	chr11	S6K2
6199	chr11	SRK
6199	chr11	STK14B
6199	chr11	p70(S6K)-beta
6199	chr11	p70S6Kb
6200	chr-	70kD
6201	chr2	DBA8
6201	chr2	S7
6202	chr1	S8
6203	chr19	S9
6204	chr6	DBA9
6204	chr6	S10
6205	chr19	S11
6207	chr11	S13
6208	chr5	EMTB
6208	chr5	S14
6209	chr19	S15
6210	chr16	S15a
6217	chr19	S16
6218	chr15	DBA4
6218	chr15	RPS17L
6218	chr15	RPS17L1
6218	chr15	RPS17L2
6218	chr15	S17
6219	chr5	RPS17A
6219	chr5	RPS17L1
6219	chr5	RPS17_5_604
6222	chr6	D6S218E
6222	chr6	HKE3
6222	chr6	KE-3
6222	chr6	KE3
6222	chr6	S18
6223	chr19	DBA1
6223	chr19	S19
6224	chr8	S20
6225	chr5	RPS20A
6225	chr5	RPS20_8_599
6226	chr5	RPS20B
6226	chr5	RPS20_6_627
6227	chr20	HLDF
6227	chr20	S21
6228	chr5	S23
6229	chr10	DBA3
6229	chr10	S24
6230	chr11	S25
6231	chr12	DBA10
6231	chr12	S26
6232	chr1	MPS-1
6232	chr1	MPS1
6232	chr1	S27
6233	chr2	CEP80
6233	chr2	HEL112
6233	chr2	S27A
6233	chr2	UBA80
6233	chr2	UBC
6233	chr2	UBCEP1
6233	chr2	UBCEP80
6234	chr19	DBA15
6234	chr19	S28
6235	chr14	DBA13
6235	chr14	S29
6236	chr16	RAD
6236	chr16	REM3
6238	chr20	ES/130
6238	chr20	ES130
6238	chr20	RRp
6238	chr20	hES
6239	chr6	FINB
6239	chr6	HNT
6239	chr6	LZ321
6239	chr6	RREB-1
6239	chr6	Zep-1
6240	chr11	R1
6240	chr11	RIR1
6240	chr11	RR1
6241	chr2	R2
6241	chr2	RR2
6241	chr2	RR2M
6247	chrX	XLRS1
6248	chr1	RS1
6249	chr12	CLIP
6249	chr12	CLIP-170
6249	chr12	CLIP170
6249	chr12	CYLN1
6249	chr12	RSN
6251	chr10	RSP-1
6252	chr14	NSP
6253	chr19	NSP2
6253	chr19	NSPL1
6253	chr19	NSPLI
6253	chr19	SPG12
6256	chr9	NR2B1
6257	chr6	DAUDI6
6257	chr6	H-2RIIBP
6257	chr6	NR2B2
6257	chr6	RCoR-1
6258	chr1	NR2B3
6258	chr1	RXRC
6259	chr3	D3S3195
6259	chr3	JTK5
6259	chr3	JTK5A
6259	chr3	RYK1
6260	chr17	JTK5
6260	chr17	JTK5B
6260	chr17	RYKL1
6260	chr17	RYKP
6261	chr19	CCO
6261	chr19	MHS
6261	chr19	MHS1
6261	chr19	PPP1R137
6261	chr19	RYDR
6261	chr19	RYR
6261	chr19	RYR-1
6261	chr19	SKRR
6262	chr1	ARVC2
6262	chr1	ARVD2
6262	chr1	RYR-2
6262	chr1	RyR
6262	chr1	VTSIP
6263	chr15	RYR-3
6264	chr7	SA7-2
6271	chr1	S100
6271	chr1	S100-alpha
6271	chr1	S100A
6272	chr1	Gp95
6272	chr1	LDLCQ6
6272	chr1	NT3
6272	chr1	NTR3
6273	chr1	CAN19
6273	chr1	S100L
6274	chr1	S100E
6275	chr1	18A2
6275	chr1	42A
6275	chr1	CAPL
6275	chr1	FSP1
6275	chr1	P9KA
6275	chr1	PEL98
6276	chr1	S100D
6277	chr1	2A9
6277	chr1	5B10
6277	chr1	CABP
6277	chr1	CACY
6277	chr1	PRA
6278	chr1	PSOR1
6278	chr1	S100A7c
6279	chr1	CAGA
6279	chr1	CGLA
6279	chr1	CP-10
6279	chr1	L1Ag
6279	chr1	MA387
6279	chr1	MRP8
6279	chr1	P8
6280	chr1	CAGB
6280	chr1	CGLB
6280	chr1	L1AG
6280	chr1	LIAG
6280	chr1	MAC387
6280	chr1	MRP14
6280	chr1	P14
6281	chr1	42C
6281	chr1	ANX2L
6281	chr1	ANX2LG
6281	chr1	CAL1L
6281	chr1	CLP11
6281	chr1	Ca[1]
6281	chr1	GP11
6281	chr1	P11
6281	chr1	p10
6282	chr1	HEL-S-43
6282	chr1	MLN70
6282	chr1	S100C
6283	chr1	CAAF1
6283	chr1	CAGC
6283	chr1	CGRP
6283	chr1	ENRAGE
6283	chr1	MRP-6
6283	chr1	MRP6
6283	chr1	p6
6285	chr21	NEF
6285	chr21	S100
6285	chr21	S100-B
6285	chr21	S100beta
6286	chr4	MIG9
6288	chr11	PIG4
6288	chr11	TP53I4
6290	chr11	SAA3
6291	chr11	C-SAA
6291	chr11	CSAA
6293	chr6	ARE1
6293	chr6	SAC2
6293	chr6	SACM2L
6293	chr6	dJ1033B10.5
6294	chr19	HAP
6294	chr19	HET
6294	chr19	SAB-B1
6294	chr19	SAF-B
6294	chr19	SAF-B1
6294	chr19	SAFB1
6295	chr2	RP47
6295	chr2	S-AG
6296	chr16	SA
6296	chr16	SAH
6297	chr14	COLB
6297	chr14	HSAL2
6297	chr14	Sal-2
6297	chr14	ZNF795
6297	chr14	p150(Sal2)
6298	chr1	TFS1
6299	chr16	HEL-S-89
6299	chr16	HSAL1
6299	chr16	Sal-1
6299	chr16	TBS
6299	chr16	ZNF794
6300	chr22	ERK-6
6300	chr22	ERK3
6300	chr22	ERK6
6300	chr22	MAPK 12
6300	chr22	P38GAMMA
6300	chr22	PRKM12
6300	chr22	SAPK-3
6300	chr22	SAPK3
6301	chr1	SERRS
6301	chr1	SERS
6302	chr12	SAS
6303	chrX	DC21
6303	chrX	SAT
6303	chrX	SSAT
6303	chrX	SSAT-1
6305	chr22	CMT4B3
6305	chr22	DENND7A
6305	chr22	MTMR5
6307	chr4	DESP4
6307	chr4	ERG25
6307	chr4	MCCPD
6307	chr4	SC4MOL
6308	chrX	DESP4P1
6309	chr11	ERG3
6309	chr11	S5DES
6309	chr11	SC5DL
6310	chr6	ATX1
6310	chr6	D6S504E
6310	chr6	SCA1
6311	chr12	ASL13
6311	chr12	ATX2
6311	chr12	SCA2
6311	chr12	TNRC13
6314	chr3	ADCAII
6314	chr3	OPCA3
6314	chr3	SCA7
6315	chr13	KLHL1AS
6315	chr13	NCRNA00003
6315	chr13	SCA8
6317	chr18	HsT1196
6317	chr18	SCC
6317	chr18	SCCA-1
6317	chr18	SCCA-PD
6317	chr18	SSCA1
6317	chr18	T4-A
6318	chr18	LEUPIN
6318	chr18	PI11
6318	chr18	SCCA-2
6318	chr18	SCCA2
6319	chr10	FADS5
6319	chr10	MSTP008
6319	chr10	SCD1
6319	chr10	SCDOS
6319	chr10	hSCD1
6320	chr19	CLECSF3
6320	chr19	LSLCL
6320	chr19	P47
6320	chr19	SCGF
6323	chr2	EIEE6
6323	chr2	FEB3
6323	chr2	FEB3A
6323	chr2	FHM3
6323	chr2	GEFSP2
6323	chr2	NAC1
6323	chr2	Nav1.1
6323	chr2	SCN1
6323	chr2	SMEI
6324	chr19	ATFB13
6324	chr19	BRGDA5
6324	chr19	GEFSP1
6326	chr2	BFIC3
6326	chr2	BFIS3
6326	chr2	BFNIS
6326	chr2	EIEE11
6326	chr2	HBA
6326	chr2	HBSCII
6326	chr2	NAC2
6326	chr2	Na(v)1.2
6326	chr2	Nav1.2
6326	chr2	SCN2A1
6326	chr2	SCN2A2
6327	chr11	ATFB14
6328	chr2	NAC3
6328	chr2	Nav1.3
6329	chr17	CMS16
6329	chr17	HOKPP2
6329	chr17	HYKPP
6329	chr17	HYPP
6329	chr17	NAC1A
6329	chr17	Na(V)1.4
6329	chr17	Nav1.4
6329	chr17	SkM1
6330	chr11	ATFB17
6330	chr11	LQT10
6330	chr11	Navbeta4
6331	chr3	CDCD2
6331	chr3	CMD1E
6331	chr3	CMPD2
6331	chr3	HB1
6331	chr3	HB2
6331	chr3	HBBD
6331	chr3	HH1
6331	chr3	ICCD
6331	chr3	IVF
6331	chr3	LQT3
6331	chr3	Nav1.5
6331	chr3	PFHB1
6331	chr3	SSS1
6331	chr3	VF1
6332	chr2	NaG
6332	chr2	Nav2.1
6332	chr2	Nav2.2
6332	chr2	SCN6A
6334	chr12	CERIII
6334	chr12	CIAT
6334	chr12	EIEE13
6334	chr12	MED
6334	chr12	NaCh6
6334	chr12	Nav1.6
6334	chr12	PN4
6335	chr2	ETHA
6335	chr2	FEB3B
6335	chr2	GEFSP7
6335	chr2	HSAN2D
6335	chr2	NE-NA
6335	chr2	NENA
6335	chr2	Nav1.7
6335	chr2	SFNP
6336	chr3	FEPS2
6336	chr3	Nav1.8
6336	chr3	PN3
6336	chr3	SNS
6336	chr3	hPN3
6337	chr12	BESC2
6337	chr12	ENaCa
6337	chr12	ENaCalpha
6337	chr12	SCNEA
6337	chr12	SCNN1
6338	chr16	BESC1
6338	chr16	ENaCb
6338	chr16	ENaCbeta
6338	chr16	SCNEB
6339	chr1	ENaCd
6339	chr1	ENaCdelta
6339	chr1	SCNED
6339	chr1	dNaCh
6340	chr16	BESC3
6340	chr16	ENaCg
6340	chr16	ENaCgamma
